nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
91140,79,1.31e+16,121000,150000000.0,2891480,21000,4397854,0
3880,251,100000000000000.0,90000,19800000000.0,5905197,21000,4464996,0
6,213,9930000000000000.0,21000,5000000000.0,7899774,21000,5041773,1
1164,19,1e+18,90000,40000000000.0,1070344,21000,5000023,0
274842,114,9.25e+18,30000,24000000000.0,7946213,21000,5285244,0
1,133,8580000000000000.0,90000,7000000000.0,5007251,21000,5135232,0
239,90,0.0,59173,9000000000.0,5221911,38610,6393927,1
3,47,1.06e+17,21000,6000100000.0,1725252,21000,4456547,0
3432721,172,2.11e+17,90000,8781250000.0,5817336,21000,5081173,0
150,88,3.88e+16,21000,4403815470.0,6739843,21000,5138274,0
1194283,4,1.5e+17,200000,51900000000.0,121155,21000,5330341,0
4,34,8270000000000000.0,21000,40000000000.0,890902,21000,4841056,1
5,40,4.98e+16,35000,6000100000.0,1424772,30981,4456551,0
367550,26,1.26e+19,100000,91000000000.0,1268200,21000,5010392,0
0,71,1e+16,75000,10000000000.0,3008629,71413,6430528,1
4,48,3.26e+18,21000,24000000000.0,2320341,21000,5072498,0
178,15,2e+17,35000,10600000000.0,1244255,30981,5185633,0
0,75,1.94e+16,21000,29562500000.0,1900800,21000,5129817,0
789407,1,2.77e+17,30000,105000000000.0,73472,21000,5131355,0
0,36,1e+16,75000,10000000000.0,5168346,71413,6431031,1
385426,71,1.6e+19,30000,10500000000.0,4242446,21000,4419652,0
6,11,5.05e+18,21000,7000100000.0,313980,21000,4457612,0
0,0,1.15e+18,25200,99999997952.0,21000,21000,5970822,1
215819,0,1.01e+17,45000,138000000000.0,21000,21000,5021018,0
177,2,2e+18,21000,90000000000.0,63000,21000,5264284,0
38,84,1.5e+16,96882,8500000000.0,7371527,48653,6403727,1
371565,60,7.95e+17,30000,11989687500.0,1301675,21000,4372058,0
1,4,2.47e+19,21000,112000000000.0,105000,21000,5234853,0
107065,68,4.05e+16,166666,50000000000.0,2393328,21000,4983300,0
11,104,6e+18,21000,7000000000.0,2841256,21000,5083249,0
74922,24,1.35e+19,90000,115000000000.0,715921,21000,4900022,0
4,162,6.15e+17,324935,13800000000.0,7584551,284935,8685674,0
86,119,0.0,59173,8000000000.0,7829674,38610,6407922,1
296345,48,2e+17,21000,90000000000.0,1649656,21000,5072194,1
1129465,27,1.95e+17,30000,30000000000.0,1134188,21000,7935996,1
1,3,4.97e+17,21000,118000000000.0,84000,21000,5180720,0
158,81,2.97e+18,21000,11000000000.0,2272065,21000,5044517,0
2,5,5.1e+18,40000,55000000000.0,253078,21000,5300737,0
129,87,1e+18,35000,5300000000.0,3040594,30981,5344261,0
14,169,1.18e+17,60000,70000000000.0,3945376,33341,4922261,0
65779,1,5.47e+17,21000,102000000000.0,73356,21000,5032821,0
61,158,2.09e+17,250000,4000000000.0,6825376,29493,4841816,0
106652,59,600600000000000.0,21000,9700000000.0,3146820,21000,5310076,0
0,36,1.02e+17,21000,4240000000.0,3515051,21000,5345071,0
199,28,5000000000000000.0,21000,38000000000.0,905698,21000,5263497,0
65909,117,9e+18,21000,102000000000.0,5168344,21000,5033736,0
61124,62,1.09e+17,99000,27000000000.0,2245478,21000,5071138,0
16281,108,1.25e+17,940000,25200000000.0,4424905,21000,5011664,0
129,35,0.0,59173,12000000000.0,1815263,38610,6402207,1
11,43,1.2e+17,21000,21000000000.0,2152214,21000,4837460,0
7,3,3.32e+18,21000,110200000000.0,84000,21000,5312105,0
161036,67,3.03e+17,21000,8031250000.0,2615226,21000,4380469,0
0,22,1e+16,75000,10000000000.0,7425810,71413,6431640,1
0,56,1.7e+17,90000,20000000000.0,2052577,21000,4383787,1
3,137,960000000000000.0,21000,20000000000.0,5037917,21000,4981574,0
4850666,20,5.79e+17,50000,1000000000.0,451005,21000,4979720,0
0,21,4582440000000000.0,21000,19883725954.0,1207871,21000,5266071,0
23,4,2.55e+16,21000,128000000000.0,136133,21000,5051237,0
155790,20,2e+18,21000,139046000000.0,554744,21000,4858384,0
82885,3,1.36e+17,21000,102000000000.0,116290,21000,5318331,0
377403,76,5000000000000000.0,30000,8400000000.0,3414913,21000,4389670,0
6115,38,1.17e+19,150000,4100000000.0,1325693,21000,5080686,0
0,129,2.41e+17,90000,17000000000.0,6086396,21000,5150871,0
0,24,9.82e+17,45000,51000000000.0,762181,21000,4847910,0
153098,143,6.09e+17,90000,4200000000.0,4332355,21000,5349014,0
16314,79,7.29e+16,940000,20000000000.0,2734240,21000,4983613,0
1161658,24,1.2e+17,200000,51900000000.0,578521,21000,5131640,0
266,74,2e+17,120517,6000000000.0,6814606,79419,6393488,1
5677,26,1.83e+17,44000,55000000000.0,1394773,21000,4997979,0
3912373,76,1.32e+17,121000,51000000000.0,2693611,21000,4843960,0
301586,16,1.26e+19,30000,24000000000.0,652904,21000,5346453,0
0,114,1.13e+17,21000,11000000000.0,4260917,21000,5082717,0
1,9,1e+19,35000,21200000000.0,396445,30981,5068001,0
34148,0,1e+16,121000,134000000000.0,21000,21000,5069090,0
299899,0,1e+18,45000,112000000000.0,21000,21000,5318852,0
67,106,0.0,59173,10000000000.0,6060270,38610,6401679,1
246444,194,1.6e+16,21000,4000000001.0,7958858,21000,5137001,0
91,113,2.1e+17,21000,112000000000.0,2436597,21000,5168002,0
771242,113,2.37e+18,30000,105000000000.0,4462108,21000,5081173,0
115,61,2.03e+17,21000,3000000001.0,2920049,21000,5166443,0
4,202,5.55e+19,21000,150000000.0,6724814,21000,4392484,0
2,0,1e+21,21000,72000000000.0,21000,21000,5135991,0
8,177,8.91e+17,191703,10000000000.0,6609578,147464,8689693,0
593031,142,5.2e+17,21000,55000000000.0,5879141,21000,5477079,1
18,5,0.0,90000,32000000000.0,187594,38139,6644189,0
67467,159,6.28e+16,940000,20000000000.0,4881790,21000,4979265,0
139797,65,2.21e+18,90000,14000000000.0,1596969,21000,5055609,0
248486,124,8.4e+16,90000,19800000000.0,6485615,21000,4464967,0
280830,0,7.55e+16,45000,116000000000.0,21000,21000,5235351,0
4431625,138,4.39e+18,150000,90000000000.0,7085063,21000,4944807,0
11,104,5.82e+17,130000,11342000000.0,6294004,21000,5167236,0
173215,36,9.96e+17,21000,150000000.0,3094512,21000,4411055,0
94,64,1e+17,96882,8500000000.0,2171724,48653,6389078,1
75,0,1.75e+19,25200,99999997952.0,21000,21000,5305209,0
580,20,5410000000000000.0,21000,40000000000.0,878013,21000,4969618,1
15,71,2000000000000000.0,25200,9562500000.0,2778665,21000,5119605,0
1826924,5,2e+17,21000,90000000000.0,173911,21000,5070645,1
0,162,9.85e+17,21000,500000000.0,7834654,21000,5302811,0
53,53,2.24e+18,21000,2000000000.0,7928929,21000,5545105,0
6162,90,1.59e+17,940000,6000100000.0,4053957,21000,4457126,0
15205,117,7.99e+18,21000,5500000000.0,2999533,21000,5345550,0
6,15,4.91e+16,166666,50000000000.0,767865,21000,4980744,0
77,40,3e+18,21000,35000000000.0,1486401,21000,5206658,0
0,32,1e+16,75000,10000000000.0,1989031,71413,6431236,1
1,6,1.08e+17,21000,128000000000.0,147000,21000,5050468,0
3583655,41,4.99e+17,50000,9450000000.0,1960337,21000,4371518,0
1441,16,3.24e+18,150000,61000000000.0,654584,21000,5068564,0
0,32,1e+16,75000,10000000000.0,1714014,71413,6431645,1
127,1,5.72e+16,21000,90000000000.0,42000,21000,5263724,0
122,127,0.0,59173,11000000000.0,7778903,38610,6422066,1
24,152,5.25e+19,90000,5000000001.0,4933510,21000,4456270,0
396120,41,5.63e+17,30000,8400000001.0,893436,21000,4464150,0
273465,67,7.12e+19,90000,6600000000.0,2661295,21000,4454675,0
0,202,1.96e+18,21000,24000000000.0,4872047,21000,5125240,0
3,123,5.2e+16,25200,31755220992.0,4395578,21000,4901546,0
196202,152,3.42e+18,45000,128000000000.0,5589285,21000,4982313,0
399009,3,5.05e+18,100000,91000000000.0,84000,21000,5165435,0
745,47,200000000000000.0,25200,3300000000.0,2364246,21000,5329726,0
62294,3,3.94e+18,21000,102000000000.0,90611,21000,4999259,0
196,67,1.1e+17,35000,6360000000.0,2526590,30981,5182267,0
2,32,6.48e+19,21000,20000000000.0,1021361,21000,4984494,0
1,0,4.91e+16,90000,55000000000.0,21000,21000,4390403,0
27,15,4e+18,25200,99999997952.0,527257,21000,4901014,0
804159,5,4.95e+17,30000,105000000000.0,126000,21000,5182748,0
575939,25,1.45e+17,90000,78000000000.0,546000,21000,4455248,0
7,43,9.35e+18,21000,37500000000.0,1645180,21000,5047878,0
1691559,4,9.95e+16,21000,100000000000.0,136292,21000,4979950,0
106920,211,5.95e+17,166666,50000000000.0,5979775,21000,4982711,0
1010,10,1.7e+18,50000,24589800000.0,480046,21000,5114753,0
642,21,0.0,51283,14000000000.0,1104893,38610,6407215,1
151,21,0.0,59173,10000000000.0,4431143,38610,6408745,1
7,130,1.15e+17,96882,6000000000.0,4777161,48653,6355072,1
791210,0,9.99e+19,30000,105000000000.0,21000,21000,5136748,0
580299,3,5e+17,21000,55000000000.0,84000,21000,5493221,1
0,81,1.04e+16,90000,20000000000.0,2339636,21000,4993367,0
0,56,5.03e+17,21000,4000000000.0,2264948,21000,5336123,1
0,71,1e+16,75000,10000000000.0,2438194,71413,6431214,1
77175,111,195290000000000.0,940000,100000000000.0,6914266,21000,5227149,0
0,8,1e+18,250600,21000000000.0,298422,21000,4387614,1
35,53,9.99e+16,21000,26000000000.0,1671220,21000,5183380,0
36834,51,4.99e+18,90000,25200000000.0,1825978,21000,4370274,0
2,7,2.79e+17,21000,21000000000.0,230904,21000,4430006,1
248291,53,5.26e+16,90000,19800000000.0,1815701,21000,4464960,0
215504,96,3.13e+18,45000,138000000000.0,3079353,21000,5020268,0
233312,228,2e+18,45000,128000000000.0,5007386,21000,5073266,0
393145,24,3.05e+18,100000,91000000000.0,525000,21000,5138558,0
2408,48,0.0,59173,8000000000.0,2354917,38610,6390972,1
4,9,6180000000000000.0,21000,61000000000.0,413196,21000,5018693,1
0,56,1e+16,75000,10000000000.0,1944871,71413,6430778,1
35,128,3000000000000000.0,25200,14041790464.0,3428348,21000,5122413,0
21,35,1.9e+17,25200,3225000000.0,1260175,21000,4461416,0
750586,69,5e+18,30000,105000000000.0,2583658,21000,5034543,0
0,48,1e+16,75000,10000000000.0,3498867,71413,6430570,1
5399,75,1.69e+18,35000,21200000000.0,3416419,30981,4982911,0
4890003,39,2.03e+17,50000,1000000000.0,874057,21000,4991824,0
56,82,0.0,61627,11000000000.0,3830072,40246,6399988,1
80,32,0.0,59173,12000000000.0,877060,38610,6419885,1
1,30,6.44e+17,21000,24000000000.0,1195977,21000,5066576,0
0,81,5e+16,90000,20000000000.0,2994900,21000,4982753,0
1,9,8280000000000000.0,21000,40000000000.0,307972,21000,4816259,1
0,99,1e+18,35000,11500000000.0,3432046,30981,8689063,0
67,17,2e+18,21000,41000000000.0,2060171,21000,6039793,0
180686,19,1.71e+17,90000,45000000000.0,839323,21000,5151891,0
20,131,0.0,400000,5000000000.0,5138924,37142,4806592,0
898,58,1e+16,108508,5000000000.0,6326138,71413,6328220,1
10,25,7.7e+19,21000,128000000000.0,564512,21000,5212519,0
118529,15,1.64e+19,90000,55000000000.0,1178558,21000,4979276,0
30,54,2.47e+17,90000,7500000000.0,1909834,21000,4419087,0
428762,60,7.77e+18,50000,30000000000.0,2560055,21000,4997716,0
1925,22,5000000000000000.0,230000,11000000000.0,1817742,21000,5339817,0
2,163,1e+20,250000,80000000000.0,3668091,21000,5342724,0
180704,36,1.69e+17,90000,45000000000.0,1480782,21000,5151901,0
1799796,169,4.4e+17,90000,1.0,4213674,21000,4393485,0
102738,148,119000000000000.0,21000,4009999999.0,5785170,21000,5507979,1
0,101,5.29e+17,21000,24000000000.0,3116665,21000,5035796,0
168517,42,2604000000000000.0,90000,7500000000.0,5495358,21000,5335714,0
0,166,9.6e+17,21000,500000000.0,7982496,21000,5304951,0
695,28,3.4e+17,25200,8031250000.0,981706,21000,5314698,0
412,52,2e+18,70000,80000000000.0,1317929,21000,5052764,0
45,78,1500000000000000.0,100000,1300000000.0,3769033,21000,5342503,0
2065621,6,2e+17,21000,50000000000.0,249460,21000,5309193,1
17852,1,1.07e+19,90000,39000000000.0,42000,21000,5321623,0
1,54,2e+16,21000,23000000000.0,1928132,21000,5758958,1
7,12,2e+19,45000,51000000000.0,484638,21000,4847912,0
257,72,1.94e+19,25200,51750000000.0,2479347,21000,5036389,0
157,43,0.0,59173,10000000000.0,2123996,24300,6409342,1
4,147,1e+16,21000,44000000000.0,7375556,21000,5204856,0
5138,94,3.98e+17,90000,38000000000.0,2571288,21000,5276036,0
0,26,1.24e+17,90000,20000000000.0,959045,21000,4838227,0
288,79,2.2e+16,21000,7000000000.0,3412090,21000,5758139,0
59,101,3e+18,21000,41000000000.0,2694106,21000,5848761,0
0,24,1.51e+17,21000,128000000000.0,647081,21000,5053296,0
265378,3,2.5e+19,45000,118000000000.0,84000,21000,5183036,0
221,24,0.0,59173,19000000000.0,1016233,38610,6396138,1
275343,85,3.78e+18,90000,9375000000.0,3621940,21000,4460904,0
398715,3,6.07e+18,100000,91000000000.0,206081,21000,5164669,0
0,84,5.85e+17,42000,20000000000.0,3827073,21000,4980100,0
90,51,2e+17,35000,21200000000.0,1867437,30981,4980515,0
62752,26,9.99e+18,21000,8800000000.0,567000,21000,4378541,0
0,134,1e+16,75000,10000000000.0,7653323,71413,6431449,1
27,128,2.02e+17,100000,9100001337.0,3007694,21000,4378757,0
509084,1,8.65e+17,21000,50000000000.0,42000,21000,5398638,1
62,224,1.0,21000,7273206000.0,5656186,21000,5131607,0
53,0,1e+18,21000,90000000000.0,21000,21000,5331938,0
1,150,5.03e+17,42000,20000000000.0,5001415,21000,4997461,0
57,46,0.0,53475,1000000000.0,6892218,35650,5436642,1
8,70,2e+19,25200,54137311232.0,2091489,21000,4901909,0
0,52,4.2e+17,21000,500000000.0,6776691,21000,5304423,0
206,46,0.0,51283,9000000000.0,6815364,38610,6405824,1
0,3,4.43e+18,21000,41000000000.0,84000,21000,6398409,0
27,78,1.87e+17,21000,61000000000.0,1659051,21000,4370267,0
1184857,2,4.27e+18,200000,51900000000.0,111103,21000,5259403,0
299633,3,5.76e+16,45000,111000000000.0,84000,21000,5317529,0
73143,34,8.02e+16,42000,4800000000.0,1066633,21000,5249932,0
6865,23,3210000000000000.0,50000,18000000000.0,740310,21000,4390169,0
10,137,47000000000000.0,21000,1100000000.0,7506517,21000,5334656,0
9,125,2.9e+18,200000,59000000000.0,3105636,21000,5026405,0
95181,96,1.03e+18,91000,54000000000.0,2923846,21000,5041473,0
0,147,3.56e+18,90000,36000000000.0,4501597,21000,4996183,0
181378,125,3.73e+17,90000,96000000000.0,4005487,21000,4902720,0
756045,3,3.43e+17,30000,105000000000.0,237394,21000,5042765,0
0,43,2.99e+17,21000,24000000000.0,1175428,21000,5336957,0
3,90,3.2e+16,21000,10600000000.0,3184165,21000,5166208,0
31,137,9.74e+18,21000,30000000000.0,3078720,21000,5326290,1
3432707,158,2.12e+17,90000,8781250000.0,5523336,21000,5081173,0
12,167,1e+18,21000,500000000.0,7967401,21000,5480287,1
180360,55,4.64e+17,90000,47000000000.0,1774660,21000,5151648,0
377698,70,2.26e+18,30000,8400000000.0,2777680,21000,4390428,0
205298,105,2.73e+17,90000,39000000000.0,4056897,21000,5234611,0
1634,2,5.93e+17,90002,26000000000.0,89400,21000,5126475,0
59,79,4.79e+16,21000,3300000000.0,8035315,21000,9049900,0
78023,105,7.9e+17,45000,51000000000.0,3826365,21000,4848349,0
3855319,99,2.54e+18,121000,51000000000.0,5051838,21000,4834900,0
180879,6,5e+17,100000,98000000000.0,367188,21000,5127265,0
3599857,89,2.09e+17,50000,9100001337.0,1912416,21000,4379102,0
395,196,3.7e+17,21000,5000000000.0,7042127,21000,5862077,0
48503,74,80533200000000.0,21000,2200000000.0,4823651,21000,5260913,0
240951,4,2.57e+17,21000,100000000000.0,105000,21000,4996951,0
21841,189,3517750000000000.0,21000,67326600000.0,4002341,21000,5284216,0
232,43,0.0,59173,14000000000.0,1518431,38610,6406588,1
299261,1,5e+18,45000,113000000000.0,42000,21000,5314154,0
10066,40,4.15e+18,50000,20000000000.0,1292977,21000,4981401,0
80,75,1.15e+17,90000,36000000000.0,2354774,21000,4996692,0
0,176,3.15e+17,21000,34250000000.0,4185708,21000,5070360,0
141,104,0.0,59173,10000000000.0,2512928,38610,6401626,1
78476,111,2952000000000000.0,90000,7000000000.0,5368810,21000,5132877,0
55,146,0.0,59173,5000000000.0,6503093,38610,6397434,1
1,42,8060000000000000.0,21000,45000000000.0,1195403,21000,4966240,1
2108,18,3e+16,21000,6600000000.0,733371,21000,4459560,0
180,35,2.06e+17,21000,3000000001.0,2275777,21000,5248658,0
2582,211,0.0,59173,9500000000.0,7235926,38610,6397145,1
1,265,0.0,21000,60000000000.0,7898102,21000,4876701,1
2,165,3.83e+19,21000,21000000000.0,6019974,21000,5002328,0
1488,39,2e+18,90000,39000000000.0,6661510,21000,5260680,0
5183379,38,2.27e+17,150000,50000000000.0,925495,21000,5311921,1
0,18,5.25e+17,21000,99000000000.0,607031,21000,4973708,1
451059,207,1.41e+17,90000,22062500000.0,6399012,21000,4901592,0
0,95,6.1e+18,35000,13800000000.0,3773117,30981,8687953,0
1,95,2.3e+18,35000,21200000000.0,4264727,30981,5072586,0
514,117,36752.0,21000,1.0,3838688,21000,4405005,0
5,86,879800000000000.0,21000,200000000.0,6041423,21000,5104771,0
16392,20,2000000000000000.0,940000,6000100000.0,854290,21000,4457517,0
10,124,2.36e+17,21000,13468750000.0,4482296,21000,5057111,0
742,25,4100000000000000.0,59594,6704253440.0,877229,21000,5223560,0
792685,160,7.4e+17,30000,105000000000.0,6819655,21000,5141611,0
475,44,3.04e+18,25200,8979104768.0,1533220,21000,5282677,0
16,60,7.99e+17,21000,9000000100.0,2968821,21000,4464386,0
1,55,8.91e+19,21000,20000000000.0,1596852,21000,4984430,0
1,14,1.96e+18,21000,112000000000.0,315000,21000,5305467,0
2,32,2.71e+17,35000,21200000000.0,1191837,30981,4984272,0
48,93,5.1e+17,21000,3000000000.0,3420128,21000,5493169,1
18,274,2e+17,100000,52000000000.0,6697536,73694,5013540,0
5,56,1.29e+17,21000,4000000001.0,1852947,21000,5132124,0
12,69,4.15e+17,35000,21200000000.0,2231055,30981,4981106,0
22,83,1.08e+16,21000,500000000.0,4514557,21000,4388108,0
202591,42,1.96e+18,90000,35000000000.0,1088280,21000,5346203,0
1,177,116404598.0,21000,1.0,6593351,21000,4396087,0
7,30,2.46e+17,21000,35000000000.0,834157,21000,5343021,0
19,61,1.32e+18,21000,5020000000.0,3141415,21000,5248396,0
250,28,8e+17,108891,8000000000.0,2454609,56659,6390286,1
308,59,1200000000000000.0,25200,15064285184.0,2653665,21000,5153935,0
7737,32,1.28e+19,60000,150000000000.0,815081,21000,4922822,0
1,32,8240000000000000.0,21000,40000000000.0,982049,21000,4817080,1
181627,114,9.53e+17,90000,108000000000.0,3020648,21000,4903254,0
3,76,7.68e+17,21000,7000000000.0,4903410,21000,5209450,0
29,7,2.2e+17,120517,15000000000.0,422720,79419,6393422,1
0,56,4.25e+17,35000,10600000000.0,2706557,30981,5185268,0
1115754,22,2.34e+19,200000,51900000000.0,892017,21000,4982371,0
33,46,6.97e+16,21000,4000000001.0,4480111,21000,5167999,0
0,97,4e+16,90000,21000000000.0,2955761,21000,4834388,0
4561851,64,3.81e+18,150000,90000000000.0,2083908,21000,4994387,0
374,77,0.0,36450,14000000000.0,5222304,24300,6439704,1
2,134,5e+16,21000,80000000.0,6661105,21000,4458193,0
3,103,960000000000000.0,21000,20000000000.0,2766625,21000,4979720,0
1,51,9.26e+16,21000,10600000000.0,1975372,21000,5165713,0
38792,59,1.3e+19,90000,15120000000.0,2743307,21000,4420702,0
119538,0,2e+17,130000,100000000000.0,21000,21000,5073430,1
2753,83,1e+17,35000,11792500000.0,2758638,30981,5070875,0
93565,22,9.97e+17,91000,54000000000.0,865846,21000,5035520,0
98,178,5e+18,300000,90000000000.0,3903300,21000,4945255,0
31990,135,7.5e+17,90000,160609000000.0,7230405,21000,5046978,0
13165,10,4e+17,55000,62000000000.0,436741,21000,5123404,0
32,0,1.2e+18,21000,99000000000.0,21000,21000,5073453,0
184663,159,4.39e+17,21000,15900000000.0,4672795,21000,5166451,0
1,8,1.98e+18,21000,128000000000.0,311081,21000,4979398,0
228684,125,3.39e+17,90000,11000000000.0,2730077,21000,4419883,0
296533,9,4.09e+17,90000,40000000000.0,610647,21000,4984203,0
317,143,4.15e+17,400000,20000000000.0,4787630,21000,4980246,0
14,91,5.3e+18,25200,21020000000.0,3769280,21000,5022824,0
1,172,2327000000000000.0,90000,28000000000.0,5553953,21000,4903604,0
4388555,128,8.37e+17,50000,1000000000.0,2788873,21000,4837458,0
99,41,36752.0,21000,1.0,1311573,21000,4405029,0
84,7,0.0,66448,99000000000.0,414435,51448,4996683,0
4,41,61035200000000.0,21000,1.0,2133710,21000,4396887,0
29,104,2.2e+18,21000,3004761904.0,7973067,21000,5276043,0
371316,22,6.5e+16,30000,10418625000.0,907452,21000,4371566,0
72,78,1e+19,25200,8812500000.0,2455471,21000,5246857,0
575528,186,1.34e+17,90000,78000000000.0,6612605,21000,4455231,0
73,30,0.0,64551,9000000000.0,7779675,44551,6430369,1
264198,1,1.02e+18,45000,117000000000.0,42000,21000,5180231,0
161572,46,1.38e+16,130000,100000000000.0,2035355,21000,5335443,0
1,0,1.3e+17,21000,13000000000.0,21000,21000,4390949,0
0,33,3.72e+18,21000,50000000000.0,1049009,21000,4996692,0
29,12,1.95e+17,21000,61000000000.0,273000,21000,4375797,0
9,155,1.99e+16,21000,1000010000.0,7899162,21000,8686080,0
3884949,108,2.34e+17,131242,51000000000.0,4881900,31005,4840164,0
233572,27,1e+17,21000,50000000000.0,751661,21000,5002004,1
26,167,3e+18,25200,35468804096.0,5497778,21000,4899483,0
1,102,8740000000000000.0,21000,40500000000.0,3117201,21000,4757672,1
796403,193,1.44e+18,30000,105000000000.0,7870865,21000,5158320,0
71208,27,1e+17,99000,27000000000.0,621491,21000,5273266,0
12,2,7.37e+16,21000,126000000000.0,63000,21000,5104473,0
0,54,9.9e+17,35000,6900000000.0,3292342,30981,8687367,0
184203,1,9.47e+18,90000,70000000000.0,42000,21000,5340428,0
28,126,4.89e+17,21000,8000000000.0,3885853,21000,6763189,0
146019,28,1.32e+17,90000,14000000000.0,969167,21000,5185426,0
175,52,0.0,59173,10000000000.0,2571159,38610,6403384,1
67564,17,5.51e+17,99000,27000000000.0,530822,21000,5204332,0
0,69,3.03e+17,21000,3000000000.0,4054383,21000,5439827,1
