nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
106,8,2e+18,25200,42911764480.0,235412,21000,5318576,0
27,46,8e+16,21000,7000000000.0,4429798,21000,5058670,0
0,0,3.98e+17,21000,113000000000.0,21000,21000,5335673,0
2,21,5.25e+17,21000,41000000000.0,1300564,21000,5408842,1
74674,8,1.19e+17,90000,115000000000.0,245634,21000,4899904,0
3636718,235,1e+18,50000,225000000.0,5947209,21000,4395804,0
10,54,1.5e+18,90000,4800000000.0,1760568,21000,5344783,0
1733,102,4.09e+17,35000,11500000000.0,4141362,30981,8689041,0
29,77,180000000000000.0,21000,1300000000.0,6988011,21000,5301978,0
0,118,2.4e+17,90000,20000000000.0,3910221,21000,4983388,0
76,4,8.69e+18,21000,21450000000.0,503791,21000,4375912,0
791774,25,9.99e+18,21000,100000000000.0,1047238,21000,5926074,1
62,9,0.0,63304,12000000000.0,1048822,41364,6399941,1
93,18,0.0,51283,14000000000.0,1117052,38610,6400056,1
307641,2,5.9e+19,45000,113000000000.0,101098,21000,5348464,0
2,163,2.18e+19,21000,20000000000.0,7258514,21000,4983051,0
4385342,37,2.01e+17,50000,1000000000.0,845080,21000,4836431,0
816804,105,6.85e+18,30000,105000000000.0,3882235,21000,5226122,0
902,65,0.0,50914,12000000000.0,5047168,33943,6400529,1
273164,2,1e+18,45000,120000000000.0,292000,21000,5206918,0
3908334,161,5e+18,121051,51000000000.0,7060509,21051,4843443,0
0,12,4.98e+18,135546,51000000000.0,318186,34470,4843191,0
78,74,0.0,54551,10000000000.0,7663718,44551,6431409,1
1,49,5.04e+18,21000,41000000000.0,2090826,21000,5927143,0
572387,7,2.53e+17,90000,78000000000.0,168000,21000,4436619,0
11099,100,3000000000000000.0,90000,1500000000.0,4890932,21000,4423266,0
6721,0,5.53e+17,31000,100000000000.0,21000,21000,4374976,0
16,43,100000000000000.0,21000,2230000000.0,1632574,21000,5350538,0
2,83,1.1e+17,21000,2000000000.0,3322562,21000,4979040,0
0,183,9.12e+16,21000,11342000000.0,5433170,21000,5167494,0
8,1,1.25e+18,130000,100000000000.0,42000,21000,5180179,0
1490,77,0.0,90000,8000000000.0,7903946,38610,6402647,1
3629647,110,1.99e+17,50000,5500000000.0,6620018,21000,4392709,0
7397,59,36734000000000.0,21000,1000000001.0,7797317,21000,5118049,0
766,77,0.0,59173,8500000000.0,5366942,38610,6374504,1
75578,43,7e+17,45000,51000000000.0,2237300,21000,4846223,0
44,82,2.3e+19,25200,20000000000.0,2496482,21000,4833621,0
19,22,5.01e+17,21000,63000000000.0,483000,21000,4394825,0
0,194,1170000000000000.0,90000,21000000000.0,5421776,21000,5001299,0
748197,3,5e+18,30000,105000000000.0,115222,21000,5026379,0
1150102,6,1.99e+18,200000,51900000000.0,253924,21000,5083488,0
145984,42,1.38e+17,90000,14000000000.0,2231622,21000,5184537,0
27,129,1.26e+17,21000,300000000000.0,3134515,21000,5956603,0
5908125,81,3.98e+17,50000,1000000000.0,1851788,21000,4979246,0
4,37,5.33e+16,21000,5750000000.0,2247045,21000,4419175,0
73,0,1000000000000000.0,21000,60000000000.0,21000,21000,7360916,0
55,4,6663480000000000.0,21000,112000000000.0,105000,21000,5332726,0
1,99,55620000000000.0,21000,36000000000.0,2469607,21000,5022057,0
54840,52,100000000000000.0,50000,3000000000.0,3644893,21000,4834896,0
7,99,1e+16,21000,180000000.0,6512441,21000,4397926,0
3586130,7,1.01e+18,50000,13218630469.0,168000,21000,4372655,0
189,42,1.3e+19,25200,18029410304.0,1060558,21000,5264501,0
17,35,1e+16,119382,5000000000.0,3271725,63653,6343827,1
1,158,488281000000000.0,21000,1.0,3747502,21000,4410396,0
767613,7,1.5e+18,30000,105000000000.0,366143,21000,5068548,0
1,23,1.35e+16,21000,36937610240.0,901656,21000,5054842,0
6,110,4e+17,25200,32218750000.0,4837993,21000,4908015,0
3,29,1e+19,200000,80000000000.0,1199634,21000,5035299,0
11623,97,1.74e+16,21000,7000000000.0,4317225,21000,5132650,0
220616,132,9.49e+17,45000,128000000000.0,3077833,21000,5035626,0
1141895,58,1.53e+17,200000,51900000000.0,1985795,21000,5049256,0
86,37,1.5e+16,108891,10000000000.0,1711844,56659,6388697,1
3,5,4.23e+18,130000,100000000000.0,126000,21000,5180163,0
184971,103,3.26e+18,21000,160000000.0,6694445,21000,4437770,0
9,143,6e+17,210000,29000000000.0,3905404,21000,4996692,0
63,113,3.55e+16,21000,9562500000.0,6893673,21000,5152676,0
97,108,3e+16,108508,10000000000.0,5622791,71413,6346918,1
258536,89,3.9e+19,45000,116000000000.0,5194474,21000,5163116,0
12113,63,3.42e+17,90000,38000000000.0,3001642,21000,5298686,0
190,118,3e+18,21000,16000000000.0,3582195,21000,5183256,0
316,127,0.0,59173,9000000000.0,6570536,38610,6402350,1
1503,100,0.0,59173,9700000000.0,4622869,38610,6402124,1
77,68,0.0,59173,8500000000.0,6361060,38610,6365171,1
0,43,4e+17,90000,20000000000.0,1542506,21000,5114260,1
6,5,4000000000000000.0,21000,99000000000.0,339179,21000,4973027,0
518470,165,3210000000000000.0,50000,18000000000.0,5361755,21000,5134946,0
3879544,114,2.2e+18,121000,51000000000.0,3468431,21000,4839248,0
274,114,0.0,59173,9000000000.0,5411996,38610,6413804,1
23020,70,1.6e+17,90000,39000000000.0,2557414,21000,5340732,0
2471,17,608216000000000.0,21000,13218630469.0,378000,21000,4372516,0
175,132,8.2e+16,21000,7000000000.0,3851481,21000,5132627,0
1,21,5.7e+17,25200,59562500000.0,561432,21000,5026653,0
9,17,8.88e+16,21000,45000000000.0,556032,21000,4976194,1
1,41,2.37e+17,24000,19000000000.0,1435985,21000,5085534,0
96,103,0.0,59173,8000000000.0,7975722,38610,6398646,1
155786,8,1.23e+19,90000,70000000000.0,317317,21000,5037586,0
4888412,64,2e+17,50000,1000000000.0,1365204,21000,4991312,0
209246,168,2.14e+18,21000,100000000000.0,7473264,21000,4991316,0
0,52,1.08e+18,21000,30000000000.0,2101962,21000,5512083,1
0,5,9.91e+16,21000,41000000000.0,265696,21000,6472070,0
1190488,2,4e+16,200000,51900000000.0,91922,21000,5299600,0
5,74,3500000000000000.0,21000,19000000000.0,2657321,21000,5670376,1
46,22,1.57e+18,21000,34000000000.0,734825,21000,5036827,0
1731,114,6.74e+17,35000,11500000000.0,5037341,30981,8689030,0
109,100,0.0,59173,8000000000.0,4390802,38610,6402923,1
0,0,1.56e+17,21000,21000000000.0,21000,21000,4378115,1
760,17,1.43e+17,90000,39000000000.0,732739,21000,5260434,0
7348,8,2.02e+16,216666,24000000000.0,376165,21000,5311118,0
299980,2,8e+18,45000,112000000000.0,63000,21000,5319076,0
206258,81,5.39e+18,90000,39000000000.0,2086427,21000,5235361,0
367553,58,4.51e+17,100000,91000000000.0,1998691,21000,5010394,0
0,10,2.11e+19,21000,128000000000.0,241005,21000,5181072,0
5086509,18,2.96e+17,50000,1000000000.0,473099,21000,4836182,0
0,115,7690000000000000.0,90000,76000000000.0,3283741,21000,4900207,0
169,66,0.0,81673,12500000000.0,2660998,53610,6394826,1
0,46,1.3e+16,41000,1300000000.0,7296873,21000,5063499,0
1109,36,3e+17,131391,12000000000.0,2272971,71659,6393454,1
662,15,1.61e+17,90000,39000000000.0,473619,21000,5260409,0
4859808,78,2.34e+17,50000,1000000000.0,6029505,21000,4982639,0
42,13,1.02e+18,21000,61000000000.0,294000,21000,4374740,0
0,27,2.12e+19,21000,41000000000.0,1181213,21000,5033759,0
3432967,204,2e+17,90000,8781250000.0,7484072,21000,5081194,0
11615,66,1.79e+16,21000,6000000001.0,5812131,21000,4395305,0
5065875,10,2.7e+17,50000,1000000000.0,231000,21000,4834895,0
325,79,1e+18,35000,7475017250.0,3326415,30981,8686235,0
3,11,1e+18,2100000,21000000000.0,371006,21000,4378027,1
8,223,0.0,81814,15900000000.0,7543714,25907,5705911,0
3,128,2.89e+17,21000,16500000000.0,5459840,21000,5040217,0
0,30,2.04e+20,21000,100000000000.0,651000,21000,5247880,0
0,58,5.2e+17,42000,20000000000.0,3512299,21000,4997211,0
627,59,0.0,59173,16000000000.0,6412375,38610,6422635,1
253341,0,4.01e+18,45000,116000000000.0,21000,21000,5141504,0
40163,63,3.68e+17,90000,9600000000.0,2635262,21000,4466291,0
1664,36,1.25e+16,100000,26400000000.0,1552198,21000,5009621,0
62,2,9.64e+16,21000,128000000000.0,63000,21000,5029989,0
0,234,8.7e+17,21000,24000000000.0,6662596,21000,5036388,0
165478,28,8.3e+18,21000,180000000.0,1520362,21000,4390966,0
279454,15,4.59e+16,30000,24000000000.0,385300,21000,5334174,0
0,189,5.08e+17,90000,20000000000.0,5207548,21000,4983253,0
4,3,1e+17,21000,99000000000.0,84000,21000,5109087,0
131,87,2.65e+18,35000,5300000000.0,4307313,30981,5345140,0
9,16,4e+17,21000,41000000000.0,702511,21000,5115995,1
115,33,5e+19,21000,48000000000.0,1583284,21000,5142543,0
2,55,2.01e+17,35000,7015000000.0,4280115,30981,8686885,0
4,52,1e+18,25200,36906250000.0,1639577,21000,4900969,0
0,163,7.61e+17,42000,20000000000.0,4907745,21000,4979648,0
0,124,1.17e+20,35000,21200000000.0,4004570,30981,5035036,0
24,4,3.5e+19,31500,13800000000.0,188880,21000,4391055,0
454345,32,6.32e+17,21000,50000000000.0,1321721,21000,5301632,1
283360,189,3.57e+17,40000,50000000000.0,7882623,21000,5000279,0
121632,23,4000000000000000.0,50000,16222025000.0,767310,21000,5070867,0
173,19,3.87e+19,21000,31000000000.0,874318,21000,5117298,0
2,139,7.4e+16,21000,112000000000.0,3055474,21000,5281403,0
16,130,180000000000000.0,21000,1100000000.0,7718145,21000,5167756,0
10063,61,1e+17,21000,4400000000.0,2286718,21000,5280142,0
7,198,9.98e+17,21000,116000000000.0,4264326,21000,5123449,0
136,117,0.0,81673,8500000000.0,5349607,53610,6390743,1
15,41,5e+18,25200,99999997952.0,993333,21000,4981362,0
2,158,30517600000000.0,21000,1.0,4365895,21000,4396893,0
0,54,1.25e+19,21000,41000000000.0,1344523,21000,6020823,0
17,208,1.39e+17,21000,2100000000.0,7528566,21000,5300150,0
22,34,1e+16,21000,7000000000.0,751421,21000,5344139,0
243883,15,7500000000000000.0,90000,19800000000.0,482865,21000,4464740,0
28,147,3.56e+18,35000,12720000000.0,5905277,30981,5071574,0
1156987,1,2.22e+17,200000,51900000000.0,42000,21000,5112443,0
42,0,1e+17,61000,21000000000.0,21000,21000,4480008,0
5909271,6,5.01e+16,50000,1000000000.0,147000,21000,4979523,0
3900666,10,1.59e+18,121000,51000000000.0,352005,21000,4842534,0
38,73,0.0,81673,8500000000.0,7828264,53610,6406585,1
0,97,1.11e+17,30000,750000000.0,6932201,21000,5257078,0
511,83,2.6e+19,25200,6000100000.0,1801408,21000,4457224,0
60,71,5.96e+17,21000,2000000000.0,6881565,21000,9054467,0
253857,65,3.01e+18,90000,6000000002.0,1553776,21000,4382820,0
0,32,4.45e+18,25200,50750000000.0,1032748,21000,5052023,0
4180,107,1.95e+17,99000,31000000000.0,3041348,21000,5032818,0
2440,0,0.0,63304,55000000000.0,41364,41364,6399954,1
5,53,6e+17,31500,9100001337.0,2588830,21000,4386642,0
67,29,2e+17,35000,11500000000.0,1344276,30981,8691080,0
3587542,84,1.56e+17,50000,3000000000.0,4583564,21000,4373327,0
2,23,1.87e+16,21000,21100000000.0,826736,21000,4421693,0
3433355,219,1.91e+17,90000,8781250000.0,7339819,21000,5081201,0
33,6,1.01e+17,120000,60000000000.0,147000,21000,5282174,0
14,106,3.5e+17,25200,24757141504.0,7376134,21000,4903010,0
0,161,5.01e+16,21000,21000000000.0,5342529,21000,5001561,0
1,3,1.85e+16,21000,32000000000.0,88200,21000,5111397,0
4560963,126,8.82e+17,150000,90000000000.0,4608715,21000,4994132,0
0,187,1e+16,75000,10000000000.0,7457500,71413,6431141,1
0,54,8.69e+18,21000,24000000000.0,1248147,21000,5286023,0
0,38,1.17e+17,90000,20000000000.0,1140030,21000,4981666,0
43312,141,6.32e+16,200000,20000000000.0,4433242,21000,4980183,0
2,25,9.1e+17,21000,64000000000.0,564512,21000,5276813,0
370187,2,5e+17,100000,91000000000.0,63051,21000,5020497,0
0,41,1e+16,75000,10000000000.0,2041677,71413,6431207,1
1,115,6.64e+19,21000,155469000000.0,2506249,21000,4858789,0
2,14,1.53e+16,21000,6939941264.0,322985,21000,4377415,0
266,51,0.0,59173,8500000000.0,7634617,38610,6408763,1
0,125,2.05e+17,90000,36000000000.0,4001470,21000,4996183,0
1,77,4.25e+18,35000,21200000000.0,4402563,30981,4983663,0
150639,120,1.38e+16,130000,100000000000.0,5288459,21000,5280877,0
298649,109,2e+17,21000,90000000000.0,5205104,21000,5064543,1
171666,19,3.98e+18,90000,70000000000.0,420051,21000,5161170,0
245,48,0.0,59173,17000000000.0,2316166,38610,6404886,1
277469,1,2e+18,45000,116560000000.0,42000,21000,5221492,0
364250,22,1.14e+19,100000,91000000000.0,733101,21000,4997212,0
1652,30,1.79e+17,21000,48000000000.0,1273470,21000,5183782,0
3,13,5e+17,21000,7000000000.0,574171,21000,5341710,0
3898367,169,3.73e+17,121000,51000000000.0,5779200,21000,4842226,0
84425,19,525000000000000.0,21000,7000000000.0,782853,21000,5082200,0
67461,53,4e+16,21000,4400000000.0,3943724,21000,4461157,0
2,73,5.06e+19,21000,305176000000.0,1705988,21000,4860518,0
107667,157,3.88e+18,50000,50000000000.0,4334401,21000,4882254,1
0,35,1.02e+18,42000,36000000000.0,1418153,21000,4996433,0
133607,17,1.03e+17,420000,50000000000.0,631611,21000,4836691,0
4,203,3e+19,21000,5200000000.0,7594136,21000,5135197,0
621,44,4.2e+16,200000,3000000000.0,3887446,80178,6259583,1
2643,0,0.0,59173,55000000000.0,38610,38610,6398165,1
111,63,1.51e+20,35000,11500000000.0,4044220,30981,8687044,0
155,22,5e+17,88220,9000000000.0,7894351,72604,6399034,1
0,20,1.42e+18,21000,18000000000.0,876283,21000,5208708,0
10,23,0.0,81673,41000000000.0,2086320,38610,6400351,1
0,58,1e+16,75000,10000000000.0,4144475,71413,6430540,1
5,178,2.68e+18,21000,2000000000.0,7503101,21000,4979153,0
2,97,1.67e+18,35000,5300000000.0,6838466,30981,5343027,0
0,192,9.9e+17,21000,99000000000.0,4443575,21000,4996367,1
0,4,3e+18,21000,21000000000.0,160997,21000,4377933,1
23,67,2.14e+18,21000,7000000000.0,3649228,21000,5344142,0
130,228,2.3e+19,25200,54093750000.0,7993651,21000,4899101,0
1,16,1.46e+18,21000,114700000000.0,406324,21000,5341700,0
3906023,127,9.78e+18,121000,51000000000.0,3555278,21000,4843172,0
13,174,1.33e+17,21000,3000000000.0,7963359,21000,7629360,0
2,97,3.6e+17,21000,40000000000.0,7362385,21000,4938094,1
37,14,1.35e+17,21000,61000000000.0,315000,21000,4387074,0
1,211,488281000000000.0,21000,1.0,5221682,21000,4407215,0
534,95,1.05e+17,35000,11500000000.0,3621908,30981,8688925,0
78533,0,3.27e+19,121000,100000000000.0,21000,21000,5183553,0
49,1,3.39e+17,21000,133000000000.0,136594,21000,5111129,0
144,28,4.94e+16,21000,11000000000.0,854606,21000,4438832,0
1619,75,2.96e+17,35000,10221200000.0,2479376,30981,8687545,0
0,91,3e+17,21000,20000000000.0,3035122,21000,5213616,1
0,112,1.06e+17,35000,21200000000.0,3596679,30981,5037076,0
0,0,1.1e+19,21000,90000000000.0,21000,21000,5338016,0
0,9,5e+17,250600,21000000000.0,855407,21000,4405437,1
4,93,3e+18,25200,19718750000.0,4307064,21000,4907768,0
27,57,2000000000000000.0,25200,28581101568.0,1529299,21000,5063765,0
57675,294,2.46e+17,21000,1000000001.0,7270426,21000,5081681,0
0,79,1e+16,75000,10000000000.0,7525534,71413,6430762,1
1186872,6,2.99e+18,200000,51900000000.0,147000,21000,5275545,0
16,36,2e+17,21000,47000000000.0,973081,21000,5076791,1
17,8,3e+17,31500,8400000000.0,207563,21000,4454673,0
101843,67,2e+17,91000,54000000000.0,1766177,21000,5106559,0
561875,22,1.12e+17,90000,78000000000.0,485017,21000,4374635,0
375695,127,9.67e+19,30000,8400000000.0,5753100,21000,4384034,0
23,47,0.0,150034,21000000000.0,2835415,22640,5272158,0
16,121,1.0,21000,7000000000.0,3953514,21000,5131360,0
1,177,2.74e+19,21000,20000000000.0,5078045,21000,4980482,0
518502,31,3210000000000000.0,50000,18000000000.0,1084746,21000,5134968,0
1196,37,0.0,59173,7000000000.0,7936947,38610,6400349,1
178330,40,2.99e+18,21000,10000000001.0,962481,21000,4421219,0
1,107,9.99e+16,21000,9900000000.0,5028619,21000,5224567,0
1,158,7.1e+19,21000,17000000000.0,4436379,21000,5126994,0
3,104,5000000000000000.0,250000,4000000000.0,3881970,29493,4843467,0
308,29,0.0,59173,12000000000.0,1492723,38610,6404206,1
81,88,6e+17,21000,11000000000.0,4396241,21000,5182774,0
100,3,1.05e+18,25200,27562500000.0,84000,21000,5316795,0
784810,105,6e+18,30000,105000000000.0,6521758,21000,5119852,0
2,61,2.92e+17,250000,21000000000.0,3137830,21000,4383735,1
19,71,0.0,59173,7200000000.0,7435208,38610,6402344,1
8346,8,6.6e+17,31000,100000000000.0,189051,21000,4461926,0
6,149,189939000000000.0,21000,7000000000.0,4737124,21000,5029717,0
308,157,1e+19,25200,20000000000.0,6736743,21000,4982334,0
627313,12,1.23e+18,21000,55000000000.0,344122,21000,5539784,1
1,4,1620000000000000.0,21000,41000000000.0,137022,21000,5086030,1
77,60,2e+18,25200,47958208512.0,1647026,21000,5049820,0
768035,6,2.75e+18,30000,105000000000.0,299643,21000,5070597,0
2602,33,3e+18,90000,39000000000.0,1135340,21000,5260923,0
3,29,5.3e+16,21000,15515625000.0,998204,21000,5118047,0
1,57,1e+18,21000,11342000000.0,2230598,21000,5167756,0
2,61,2.8e+19,21000,21000000000.0,2233950,21000,4833871,0
375680,4,2.49e+18,100000,91000000000.0,105000,21000,5049776,0
4854856,113,5.01e+16,50000,1000000000.0,5970746,21000,4981046,0
682,6,6886010000000000.0,21000,110100000000.0,147000,21000,5300106,0
3616583,42,1.01e+18,50000,9100001337.0,1613382,21000,4386698,0
1801542,117,2.39e+17,90000,180000000.0,6049814,21000,4393600,0
178,130,1.9e+17,21000,6000000000.0,5000173,21000,5525319,0
251,35,0.0,59173,14000000000.0,1694401,38610,6407264,1
0,39,5.39e+17,21000,24000000000.0,1195696,21000,5059430,0
0,159,7.4e+17,250000,4000000000.0,6658776,21000,4839106,0
74,42,8000000000000000.0,25200,37735714816.0,1352372,21000,4904036,0
303,198,4.1e+19,21000,10343750000.0,6451248,21000,5143408,0
145,59,0.0,53475,1000000000.0,4314069,35650,5436714,1
9935,93,6.73e+17,100000,10000000000.0,7436379,21000,5404737,1
59,131,2e+17,35000,10964375000.0,3049952,30981,5070711,0
0,10,3.86e+17,21000,30000000000.0,381570,21000,4979332,0
34,22,0.0,250000,35000000000.0,810769,107858,5061548,0
153,34,0.0,65338,6000000000.0,1724706,53610,6381197,1
0,56,6.13e+17,21000,24000000000.0,2011706,21000,5035629,0
0,138,3.03e+18,21000,11000000000.0,6424570,21000,5162895,0
239026,79,4.91e+17,30000,40000000000.0,3187084,21000,4979344,0
217374,77,5.41e+17,21000,100000000000.0,6241454,21000,4980653,0
120379,0,1.03e+18,91000,54000000000.0,21000,21000,5320349,0
49,12,0.0,150500,21000000000.0,470209,25907,5272554,0
4562682,72,2.18e+17,150000,90000000000.0,2384062,21000,4994645,0
191352,82,1.04e+19,90000,56000000000.0,2083059,21000,5181472,0
1,78,8.74e+19,21000,20000000000.0,2585277,21000,4991830,0
6,59,1e+17,21000,45000000000.0,2259289,21000,5158516,0
2829,87,1.84e+17,940000,10334327808.0,3562598,21000,5057641,0
17,28,1000000000000000.0,21000,31000000000.0,953611,21000,5236121,0
1,15,4.58e+18,21000,41000000000.0,846969,21000,5522715,0
379,64,0.0,59173,12500000000.0,2634481,38610,6400099,1
1,114,5.99e+19,21000,20000000000.0,3492499,21000,4978979,0
3185707,145,1e+17,90000,20000000000.0,4199627,21000,4980139,0
0,69,1.01e+18,35000,10600000000.0,4444736,30981,5185065,0
3204676,323,1.88e+17,90000,20000000000.0,7547897,21000,4992080,0
21,56,0.0,117000,10000000000.0,7645665,38610,6416529,1
604,197,6.9e+17,21000,20000000000.0,7528288,21000,4993616,0
0,90,3.07e+17,21000,1200000000.0,5458758,21000,5333072,0
293293,180,9256460000000000.0,30000,24000000000.0,4354554,21000,5247358,0
166314,10,2.51e+17,90000,70000000000.0,353567,21000,5109085,0
481,87,4.06e+17,21000,180000000.0,6180954,21000,4390954,0
548361,89,9.9e+17,21000,50000000000.0,4526826,21000,5452292,1
43,173,6.38e+19,21000,61000000000.0,6525313,21000,5081937,0
1,148,7.62e+19,21000,20000000000.0,5015620,21000,4983782,0
908,55,1.02e+18,150000,61000000000.0,1448843,21000,5135460,0
1,83,1e+16,25200,12394029056.0,7228435,21000,4908912,0
507599,18,1e+18,21000,50000000000.0,747062,21000,5343363,1
3773790,12,1e+18,50000,5000000001.0,273000,21000,4456660,0
146159,57,2.59e+17,90000,70000000000.0,2189173,21000,4991058,0
3204775,93,1.85e+17,90000,20000000000.0,2246071,21000,4992087,0
13,44,1.83e+17,21000,41000000000.0,1155035,21000,5332483,0
45,51,2e+16,21000,46000000000.0,4063369,21000,5082720,0
52,7,1.06e+17,21000,128000000000.0,168000,21000,5053293,0
389,77,0.0,59173,8500000000.0,7961781,38610,6404897,1
1,65,6.54e+19,21000,20000000000.0,1989730,21000,4979441,0
516,78,2.2e+16,120517,6000000000.0,4235975,79419,6391673,1
5,72,0.0,51283,12000000000.0,7635291,38610,6410254,1
10,248,1.51e+17,21000,45000000000.0,5820510,21000,5120622,0
0,32,1.99e+17,21000,29000000000.0,1310091,21000,5128567,0
1190951,6,1.9e+17,200000,51900000000.0,242336,21000,5302446,0
0,86,4.78e+17,21000,16000000000.0,6322975,21000,5151375,0
11712,80,5e+17,100000,5000000000.0,5763750,21000,5474403,1
8634,0,3.02e+18,30400,100000000000.0,21000,21000,4380204,0
2,20,1.14e+17,35000,21200000000.0,596692,30981,5033450,0
3599842,102,1.05e+18,50000,9100001337.0,4830349,21000,4379099,0
723,57,1e+16,21000,40000000000.0,1630251,21000,4982718,0
4175,32,1.5e+16,21000,48000000000.0,2033935,21000,5085279,0
84,67,0.0,59173,6000000000.0,3000945,38610,6341286,1
80847,53,1.2e+18,121000,100000000000.0,1152767,21000,5235396,0
2,51,2e+19,21000,18000000000.0,1741932,21000,5207914,0
258792,10,3.44e+16,30000,26000000000.0,451912,21000,5117809,0
1,81,8280000000000000.0,21000,40000000000.0,2711076,21000,4881974,1
229930,118,5.13e+16,90000,16000000000.0,3032593,21000,4420125,0
936,0,1e+18,21000,16100000000.0,21000,21000,5105511,0
4920190,103,5.48e+16,50000,1000000000.0,2286769,21000,5001303,0
